,ID,Vehicles
0,20170701001,55.0
1,20170701011,54.0
2,20170701021,48.0
3,20170701031,44.0
4,20170701041,39.0
5,20170701051,34.0
6,20170701061,33.0
7,20170701071,36.0
8,20170701081,39.0
9,20170701091,44.0
10,20170701101,48.0
11,20170701111,53.0
12,20170701121,54.0
13,20170701131,54.0
14,20170701141,54.0
15,20170701151,54.0
16,20170701161,54.0
17,20170701171,54.0
18,20170701181,55.0
19,20170701191,60.0
20,20170701201,60.0
21,20170701211,60.0
22,20170701221,60.0
23,20170701231,59.0
24,20170702001,44.0
25,20170702011,43.0
26,20170702021,40.0
27,20170702031,34.0
28,20170702041,33.0
29,20170702051,30.0
30,20170702061,30.0
31,20170702071,32.0
32,20170702081,35.0
33,20170702091,41.0
34,20170702101,48.0
35,20170702111,50.0
36,20170702121,50.0
37,20170702131,50.0
38,20170702141,50.0
39,20170702151,50.0
40,20170702161,50.0
41,20170702171,52.0
42,20170702181,56.0
43,20170702191,60.0
44,20170702201,60.0
45,20170702211,60.0
46,20170702221,60.0
47,20170702231,59.0
48,20170703001,47.0
49,20170703011,47.0
50,20170703021,43.0
51,20170703031,39.0
52,20170703041,37.0
53,20170703051,36.0
54,20170703061,39.0
55,20170703071,46.0
56,20170703081,51.0
57,20170703091,64.0
58,20170703101,80.0
59,20170703111,88.0
60,20170703121,89.0
61,20170703131,90.0
62,20170703141,90.0
63,20170703151,90.0
64,20170703161,90.0
65,20170703171,91.0
66,20170703181,91.0
67,20170703191,92.0
68,20170703201,92.0
69,20170703211,90.0
70,20170703221,90.0
71,20170703231,89.0
72,20170704001,58.0
73,20170704011,58.0
74,20170704021,55.0
75,20170704031,47.0
76,20170704041,43.0
77,20170704051,42.0
78,20170704061,43.0
79,20170704071,48.0
80,20170704081,51.0
81,20170704091,62.0
82,20170704101,79.0
83,20170704111,90.0
84,20170704121,90.0
85,20170704131,90.0
86,20170704141,90.0
87,20170704151,90.0
88,20170704161,91.0
89,20170704171,91.0
90,20170704181,91.0
91,20170704191,94.0
92,20170704201,94.0
93,20170704211,91.0
94,20170704221,91.0
95,20170704231,91.0
96,20170705001,59.0
97,20170705011,59.0
98,20170705021,55.0
99,20170705031,48.0
100,20170705041,43.0
101,20170705051,42.0
102,20170705061,43.0
103,20170705071,48.0
104,20170705081,50.0
105,20170705091,62.0
106,20170705101,78.0
107,20170705111,90.0
108,20170705121,90.0
109,20170705131,90.0
110,20170705141,90.0
111,20170705151,90.0
112,20170705161,90.0
113,20170705171,90.0
114,20170705181,91.0
115,20170705191,99.0
116,20170705201,97.0
117,20170705211,90.0
118,20170705221,90.0
119,20170705231,90.0
120,20170706001,59.0
121,20170706011,59.0
122,20170706021,54.0
123,20170706031,48.0
124,20170706041,43.0
125,20170706051,42.0
126,20170706061,43.0
127,20170706071,48.0
128,20170706081,50.0
129,20170706091,61.0
130,20170706101,77.0
131,20170706111,90.0
132,20170706121,90.0
133,20170706131,90.0
134,20170706141,90.0
135,20170706151,90.0
136,20170706161,90.0
137,20170706171,90.0
138,20170706181,91.0
139,20170706191,102.0
140,20170706201,100.0
141,20170706211,90.0
142,20170706221,90.0
143,20170706231,90.0
144,20170707001,59.0
145,20170707011,59.0
146,20170707021,54.0
147,20170707031,48.0
148,20170707041,43.0
149,20170707051,42.0
150,20170707061,43.0
151,20170707071,48.0
152,20170707081,50.0
153,20170707091,61.0
154,20170707101,73.0
155,20170707111,80.0
156,20170707121,80.0
157,20170707131,80.0
158,20170707141,80.0
159,20170707151,80.0
160,20170707161,80.0
161,20170707171,80.0
162,20170707181,80.0
163,20170707191,93.0
164,20170707201,92.0
165,20170707211,80.0
166,20170707221,79.0
167,20170707231,79.0
168,20170708001,48.0
169,20170708011,48.0
170,20170708021,44.0
171,20170708031,39.0
172,20170708041,35.0
173,20170708051,33.0
174,20170708061,33.0
175,20170708071,37.0
176,20170708081,37.0
177,20170708091,45.0
178,20170708101,48.0
179,20170708111,52.0
180,20170708121,52.0
181,20170708131,52.0
182,20170708141,52.0
183,20170708151,52.0
184,20170708161,52.0
185,20170708171,53.0
186,20170708181,54.0
187,20170708191,60.0
188,20170708201,61.0
189,20170708211,59.0
190,20170708221,60.0
191,20170708231,60.0
192,20170709001,40.0
193,20170709011,40.0
194,20170709021,35.0
195,20170709031,33.0
196,20170709041,30.0
197,20170709051,29.0
198,20170709061,30.0
199,20170709071,32.0
200,20170709081,35.0
201,20170709091,42.0
202,20170709101,48.0
203,20170709111,49.0
204,20170709121,50.0
205,20170709131,50.0
206,20170709141,50.0
207,20170709151,50.0
208,20170709161,50.0
209,20170709171,51.0
210,20170709181,56.0
211,20170709191,59.0
212,20170709201,60.0
213,20170709211,59.0
214,20170709221,59.0
215,20170709231,59.0
216,20170710001,44.0
217,20170710011,44.0
218,20170710021,39.0
219,20170710031,37.0
220,20170710041,36.0
221,20170710051,36.0
222,20170710061,39.0
223,20170710071,46.0
224,20170710081,51.0
225,20170710091,69.0
226,20170710101,80.0
227,20170710111,88.0
228,20170710121,90.0
229,20170710131,90.0
230,20170710141,90.0
231,20170710151,90.0
232,20170710161,91.0
233,20170710171,91.0
234,20170710181,92.0
235,20170710191,93.0
236,20170710201,93.0
237,20170710211,90.0
238,20170710221,90.0
239,20170710231,90.0
240,20170711001,56.0
241,20170711011,56.0
242,20170711021,52.0
243,20170711031,47.0
244,20170711041,42.0
245,20170711051,42.0
246,20170711061,43.0
247,20170711071,48.0
248,20170711081,51.0
249,20170711091,69.0
250,20170711101,79.0
251,20170711111,90.0
252,20170711121,90.0
253,20170711131,90.0
254,20170711141,90.0
255,20170711151,90.0
256,20170711161,90.0
257,20170711171,91.0
258,20170711181,93.0
259,20170711191,94.0
260,20170711201,96.0
261,20170711211,90.0
262,20170711221,90.0
263,20170711231,90.0
264,20170712001,56.0
265,20170712011,56.0
266,20170712021,51.0
267,20170712031,48.0
268,20170712041,42.0
269,20170712051,42.0
270,20170712061,43.0
271,20170712071,48.0
272,20170712081,50.0
273,20170712091,70.0
274,20170712101,77.0
275,20170712111,90.0
276,20170712121,90.0
277,20170712131,90.0
278,20170712141,90.0
279,20170712151,90.0
280,20170712161,90.0
281,20170712171,90.0
282,20170712181,96.0
283,20170712191,98.0
284,20170712201,99.0
285,20170712211,90.0
286,20170712221,90.0
287,20170712231,90.0
288,20170713001,56.0
289,20170713011,56.0
290,20170713021,51.0
291,20170713031,48.0
292,20170713041,42.0
293,20170713051,42.0
294,20170713061,43.0
295,20170713071,48.0
296,20170713081,50.0
297,20170713091,70.0
298,20170713101,77.0
299,20170713111,90.0
300,20170713121,90.0
301,20170713131,90.0
302,20170713141,90.0
303,20170713151,90.0
304,20170713161,90.0
305,20170713171,90.0
306,20170713181,100.0
307,20170713191,101.0
308,20170713201,103.0
309,20170713211,90.0
310,20170713221,90.0
311,20170713231,90.0
312,20170714001,56.0
313,20170714011,56.0
314,20170714021,51.0
315,20170714031,48.0
316,20170714041,42.0
317,20170714051,42.0
318,20170714061,43.0
319,20170714071,48.0
320,20170714081,50.0
321,20170714091,66.0
322,20170714101,73.0
323,20170714111,79.0
324,20170714121,79.0
325,20170714131,79.0
326,20170714141,79.0
327,20170714151,79.0
328,20170714161,79.0
329,20170714171,79.0
330,20170714181,92.0
331,20170714191,93.0
332,20170714201,92.0
333,20170714211,79.0
334,20170714221,79.0
335,20170714231,79.0
336,20170715001,46.0
337,20170715011,46.0
338,20170715021,43.0
339,20170715031,39.0
340,20170715041,35.0
341,20170715051,33.0
342,20170715061,33.0
343,20170715071,37.0
344,20170715081,37.0
345,20170715091,47.0
346,20170715101,48.0
347,20170715111,51.0
348,20170715121,51.0
349,20170715131,51.0
350,20170715141,51.0
351,20170715151,51.0
352,20170715161,51.0
353,20170715171,52.0
354,20170715181,56.0
355,20170715191,60.0
356,20170715201,61.0
357,20170715211,59.0
358,20170715221,59.0
359,20170715231,59.0
360,20170716001,39.0
361,20170716011,39.0
362,20170716021,34.0
363,20170716031,33.0
364,20170716041,30.0
365,20170716051,30.0
366,20170716061,30.0
367,20170716071,32.0
368,20170716081,35.0
369,20170716091,41.0
370,20170716101,48.0
371,20170716111,49.0
372,20170716121,50.0
373,20170716131,50.0
374,20170716141,50.0
375,20170716151,50.0
376,20170716161,50.0
377,20170716171,51.0
378,20170716181,56.0
379,20170716191,59.0
380,20170716201,60.0
381,20170716211,59.0
382,20170716221,59.0
383,20170716231,59.0
384,20170717001,43.0
385,20170717011,43.0
386,20170717021,38.0
387,20170717031,37.0
388,20170717041,36.0
389,20170717051,36.0
390,20170717061,39.0
391,20170717071,46.0
392,20170717081,51.0
393,20170717091,69.0
394,20170717101,80.0
395,20170717111,88.0
396,20170717121,90.0
397,20170717131,90.0
398,20170717141,90.0
399,20170717151,90.0
400,20170717161,91.0
401,20170717171,91.0
402,20170717181,92.0
403,20170717191,92.0
404,20170717201,93.0
405,20170717211,90.0
406,20170717221,89.0
407,20170717231,89.0
408,20170718001,56.0
409,20170718011,56.0
410,20170718021,50.0
411,20170718031,47.0
412,20170718041,42.0
413,20170718051,42.0
414,20170718061,43.0
415,20170718071,48.0
416,20170718081,52.0
417,20170718091,70.0
418,20170718101,77.0
419,20170718111,90.0
420,20170718121,90.0
421,20170718131,90.0
422,20170718141,90.0
423,20170718151,90.0
424,20170718161,90.0
425,20170718171,90.0
426,20170718181,93.0
427,20170718191,94.0
428,20170718201,96.0
429,20170718211,90.0
430,20170718221,90.0
431,20170718231,90.0
432,20170719001,56.0
433,20170719011,56.0
434,20170719021,50.0
435,20170719031,48.0
436,20170719041,42.0
437,20170719051,42.0
438,20170719061,43.0
439,20170719071,48.0
440,20170719081,51.0
441,20170719091,71.0
442,20170719101,75.0
443,20170719111,90.0
444,20170719121,90.0
445,20170719131,90.0
446,20170719141,90.0
447,20170719151,90.0
448,20170719161,90.0
449,20170719171,90.0
450,20170719181,96.0
451,20170719191,97.0
452,20170719201,99.0
453,20170719211,90.0
454,20170719221,90.0
455,20170719231,90.0
456,20170720001,56.0
457,20170720011,56.0
458,20170720021,50.0
459,20170720031,48.0
460,20170720041,42.0
461,20170720051,42.0
462,20170720061,43.0
463,20170720071,48.0
464,20170720081,51.0
465,20170720091,71.0
466,20170720101,74.0
467,20170720111,90.0
468,20170720121,90.0
469,20170720131,90.0
470,20170720141,90.0
471,20170720151,90.0
472,20170720161,90.0
473,20170720171,90.0
474,20170720181,100.0
475,20170720191,100.0
476,20170720201,103.0
477,20170720211,90.0
478,20170720221,90.0
479,20170720231,90.0
480,20170721001,56.0
481,20170721011,56.0
482,20170721021,50.0
483,20170721031,48.0
484,20170721041,42.0
485,20170721051,42.0
486,20170721061,43.0
487,20170721071,48.0
488,20170721081,50.0
489,20170721091,67.0
490,20170721101,69.0
491,20170721111,80.0
492,20170721121,80.0
493,20170721131,80.0
494,20170721141,80.0
495,20170721151,80.0
496,20170721161,80.0
497,20170721171,80.0
498,20170721181,89.0
499,20170721191,89.0
500,20170721201,90.0
501,20170721211,80.0
502,20170721221,80.0
503,20170721231,80.0
504,20170722001,46.0
505,20170722011,46.0
506,20170722021,42.0
507,20170722031,39.0
508,20170722041,35.0
509,20170722051,33.0
510,20170722061,33.0
511,20170722071,37.0
512,20170722081,37.0
513,20170722091,48.0
514,20170722101,49.0
515,20170722111,52.0
516,20170722121,52.0
517,20170722131,52.0
518,20170722141,52.0
519,20170722151,52.0
520,20170722161,52.0
521,20170722171,53.0
522,20170722181,55.0
523,20170722191,60.0
524,20170722201,61.0
525,20170722211,60.0
526,20170722221,60.0
527,20170722231,60.0
528,20170723001,39.0
529,20170723011,39.0
530,20170723021,34.0
531,20170723031,33.0
532,20170723041,30.0
533,20170723051,30.0
534,20170723061,30.0
535,20170723071,32.0
536,20170723081,35.0
537,20170723091,41.0
538,20170723101,48.0
539,20170723111,49.0
540,20170723121,50.0
541,20170723131,50.0
542,20170723141,50.0
543,20170723151,50.0
544,20170723161,50.0
545,20170723171,51.0
546,20170723181,56.0
547,20170723191,59.0
548,20170723201,60.0
549,20170723211,59.0
550,20170723221,59.0
551,20170723231,59.0
552,20170724001,43.0
553,20170724011,43.0
554,20170724021,39.0
555,20170724031,37.0
556,20170724041,36.0
557,20170724051,36.0
558,20170724061,39.0
559,20170724071,46.0
560,20170724081,51.0
561,20170724091,69.0
562,20170724101,80.0
563,20170724111,88.0
564,20170724121,90.0
565,20170724131,90.0
566,20170724141,90.0
567,20170724151,90.0
568,20170724161,91.0
569,20170724171,91.0
570,20170724181,92.0
571,20170724191,92.0
572,20170724201,93.0
573,20170724211,90.0
574,20170724221,90.0
575,20170724231,90.0
576,20170725001,56.0
577,20170725011,56.0
578,20170725021,51.0
579,20170725031,47.0
580,20170725041,42.0
581,20170725051,42.0
582,20170725061,43.0
583,20170725071,48.0
584,20170725081,52.0
585,20170725091,70.0
586,20170725101,77.0
587,20170725111,90.0
588,20170725121,90.0
589,20170725131,90.0
590,20170725141,90.0
591,20170725151,90.0
592,20170725161,90.0
593,20170725171,90.0
594,20170725181,93.0
595,20170725191,94.0
596,20170725201,94.0
597,20170725211,90.0
598,20170725221,90.0
599,20170725231,90.0
600,20170726001,56.0
601,20170726011,56.0
602,20170726021,51.0
603,20170726031,48.0
604,20170726041,42.0
605,20170726051,42.0
606,20170726061,43.0
607,20170726071,48.0
608,20170726081,51.0
609,20170726091,71.0
610,20170726101,76.0
611,20170726111,90.0
612,20170726121,90.0
613,20170726131,90.0
614,20170726141,90.0
615,20170726151,90.0
616,20170726161,90.0
617,20170726171,90.0
618,20170726181,96.0
619,20170726191,97.0
620,20170726201,98.0
621,20170726211,90.0
622,20170726221,90.0
623,20170726231,90.0
624,20170727001,56.0
625,20170727011,56.0
626,20170727021,51.0
627,20170727031,48.0
628,20170727041,42.0
629,20170727051,42.0
630,20170727061,43.0
631,20170727071,48.0
632,20170727081,51.0
633,20170727091,71.0
634,20170727101,74.0
635,20170727111,90.0
636,20170727121,90.0
637,20170727131,90.0
638,20170727141,90.0
639,20170727151,90.0
640,20170727161,90.0
641,20170727171,90.0
642,20170727181,100.0
643,20170727191,100.0
644,20170727201,101.0
645,20170727211,90.0
646,20170727221,90.0
647,20170727231,90.0
648,20170728001,56.0
649,20170728011,56.0
650,20170728021,51.0
651,20170728031,48.0
652,20170728041,42.0
653,20170728051,42.0
654,20170728061,43.0
655,20170728071,48.0
656,20170728081,51.0
657,20170728091,67.0
658,20170728101,69.0
659,20170728111,79.0
660,20170728121,79.0
661,20170728131,79.0
662,20170728141,79.0
663,20170728151,79.0
664,20170728161,79.0
665,20170728171,79.0
666,20170728181,88.0
667,20170728191,89.0
668,20170728201,89.0
669,20170728211,78.0
670,20170728221,78.0
671,20170728231,78.0
672,20170729001,46.0
673,20170729011,46.0
674,20170729021,43.0
675,20170729031,39.0
676,20170729041,35.0
677,20170729051,33.0
678,20170729061,33.0
679,20170729071,37.0
680,20170729081,39.0
681,20170729091,47.0
682,20170729101,48.0
683,20170729111,53.0
684,20170729121,53.0
685,20170729131,53.0
686,20170729141,53.0
687,20170729151,53.0
688,20170729161,53.0
689,20170729171,54.0
690,20170729181,59.0
691,20170729191,62.0
692,20170729201,62.0
693,20170729211,61.0
694,20170729221,60.0
695,20170729231,60.0
696,20170730001,39.0
697,20170730011,39.0
698,20170730021,34.0
699,20170730031,33.0
700,20170730041,30.0
701,20170730051,30.0
702,20170730061,30.0
703,20170730071,32.0
704,20170730081,35.0
705,20170730091,41.0
706,20170730101,48.0
707,20170730111,50.0
708,20170730121,50.0
709,20170730131,50.0
710,20170730141,50.0
711,20170730151,50.0
712,20170730161,50.0
713,20170730171,52.0
714,20170730181,55.0
715,20170730191,59.0
716,20170730201,59.0
717,20170730211,59.0
718,20170730221,59.0
719,20170730231,59.0
720,20170731001,43.0
721,20170731011,43.0
722,20170731021,39.0
723,20170731031,39.0
724,20170731041,38.0
725,20170731051,38.0
726,20170731061,41.0
727,20170731071,47.0
728,20170731081,52.0
729,20170731091,69.0
730,20170731101,81.0
731,20170731111,87.0
732,20170731121,88.0
733,20170731131,89.0
734,20170731141,89.0
735,20170731151,89.0
736,20170731161,89.0
737,20170731171,90.0
738,20170731181,90.0
739,20170731191,91.0
740,20170731201,91.0
741,20170731211,88.0
742,20170731221,88.0
743,20170731231,88.0
744,20170801001,56.0
745,20170801011,56.0
746,20170801021,52.0
747,20170801031,47.0
748,20170801041,43.0
749,20170801051,43.0
750,20170801061,44.0
751,20170801071,49.0
752,20170801081,52.0
753,20170801091,69.0
754,20170801101,78.0
755,20170801111,87.0
756,20170801121,87.0
757,20170801131,88.0
758,20170801141,88.0
759,20170801151,88.0
760,20170801161,88.0
761,20170801171,88.0
762,20170801181,88.0
763,20170801191,88.0
764,20170801201,89.0
765,20170801211,88.0
766,20170801221,88.0
767,20170801231,88.0
768,20170802001,57.0
769,20170802011,57.0
770,20170802021,51.0
771,20170802031,48.0
772,20170802041,43.0
773,20170802051,43.0
774,20170802061,43.0
775,20170802071,48.0
776,20170802081,52.0
777,20170802091,69.0
778,20170802101,76.0
779,20170802111,87.0
780,20170802121,87.0
781,20170802131,87.0
782,20170802141,87.0
783,20170802151,87.0
784,20170802161,87.0
785,20170802171,87.0
786,20170802181,88.0
787,20170802191,88.0
788,20170802201,88.0
789,20170802211,88.0
790,20170802221,88.0
791,20170802231,88.0
792,20170803001,58.0
793,20170803011,58.0
794,20170803021,51.0
795,20170803031,48.0
796,20170803041,43.0
797,20170803051,43.0
798,20170803061,43.0
799,20170803071,48.0
800,20170803081,51.0
801,20170803091,69.0
802,20170803101,76.0
803,20170803111,87.0
804,20170803121,87.0
805,20170803131,87.0
806,20170803141,87.0
807,20170803151,87.0
808,20170803161,87.0
809,20170803171,87.0
810,20170803181,88.0
811,20170803191,88.0
812,20170803201,88.0
813,20170803211,88.0
814,20170803221,88.0
815,20170803231,88.0
816,20170804001,59.0
817,20170804011,59.0
818,20170804021,51.0
819,20170804031,48.0
820,20170804041,43.0
821,20170804051,43.0
822,20170804061,43.0
823,20170804071,48.0
824,20170804081,51.0
825,20170804091,66.0
826,20170804101,74.0
827,20170804111,80.0
828,20170804121,80.0
829,20170804131,80.0
830,20170804141,80.0
831,20170804151,80.0
832,20170804161,80.0
833,20170804171,80.0
834,20170804181,80.0
835,20170804191,80.0
836,20170804201,80.0
837,20170804211,80.0
838,20170804221,79.0
839,20170804231,79.0
840,20170805001,48.0
841,20170805011,48.0
842,20170805021,43.0
843,20170805031,39.0
844,20170805041,35.0
845,20170805051,33.0
846,20170805061,33.0
847,20170805071,37.0
848,20170805081,39.0
849,20170805091,46.0
850,20170805101,48.0
851,20170805111,50.0
852,20170805121,50.0
853,20170805131,50.0
854,20170805141,50.0
855,20170805151,50.0
856,20170805161,51.0
857,20170805171,51.0
858,20170805181,54.0
859,20170805191,58.0
860,20170805201,58.0
861,20170805211,58.0
862,20170805221,58.0
863,20170805231,58.0
864,20170806001,40.0
865,20170806011,40.0
866,20170806021,34.0
867,20170806031,33.0
868,20170806041,30.0
869,20170806051,30.0
870,20170806061,30.0
871,20170806071,32.0
872,20170806081,35.0
873,20170806091,41.0
874,20170806101,48.0
875,20170806111,49.0
876,20170806121,49.0
877,20170806131,49.0
878,20170806141,49.0
879,20170806151,49.0
880,20170806161,50.0
881,20170806171,51.0
882,20170806181,55.0
883,20170806191,57.0
884,20170806201,58.0
885,20170806211,58.0
886,20170806221,58.0
887,20170806231,58.0
888,20170807001,44.0
889,20170807011,44.0
890,20170807021,38.0
891,20170807031,37.0
892,20170807041,36.0
893,20170807051,36.0
894,20170807061,39.0
895,20170807071,46.0
896,20170807081,51.0
897,20170807091,68.0
898,20170807101,70.0
899,20170807111,73.0
900,20170807121,74.0
901,20170807131,74.0
902,20170807141,74.0
903,20170807151,74.0
904,20170807161,74.0
905,20170807171,74.0
906,20170807181,75.0
907,20170807191,75.0
908,20170807201,75.0
909,20170807211,73.0
910,20170807221,72.0
911,20170807231,72.0
912,20170808001,56.0
913,20170808011,56.0
914,20170808021,50.0
915,20170808031,47.0
916,20170808041,42.0
917,20170808051,42.0
918,20170808061,43.0
919,20170808071,48.0
920,20170808081,51.0
921,20170808091,69.0
922,20170808101,73.0
923,20170808111,75.0
924,20170808121,75.0
925,20170808131,75.0
926,20170808141,75.0
927,20170808151,75.0
928,20170808161,75.0
929,20170808171,75.0
930,20170808181,75.0
931,20170808191,75.0
932,20170808201,75.0
933,20170808211,74.0
934,20170808221,74.0
935,20170808231,74.0
936,20170809001,56.0
937,20170809011,56.0
938,20170809021,50.0
939,20170809031,48.0
940,20170809041,42.0
941,20170809051,42.0
942,20170809061,43.0
943,20170809071,48.0
944,20170809081,51.0
945,20170809091,69.0
946,20170809101,74.0
947,20170809111,75.0
948,20170809121,75.0
949,20170809131,75.0
950,20170809141,75.0
951,20170809151,75.0
952,20170809161,75.0
953,20170809171,75.0
954,20170809181,75.0
955,20170809191,76.0
956,20170809201,76.0
957,20170809211,75.0
958,20170809221,75.0
959,20170809231,75.0
960,20170810001,56.0
961,20170810011,56.0
962,20170810021,50.0
963,20170810031,48.0
964,20170810041,42.0
965,20170810051,42.0
966,20170810061,43.0
967,20170810071,48.0
968,20170810081,50.0
969,20170810091,69.0
970,20170810101,74.0
971,20170810111,75.0
972,20170810121,75.0
973,20170810131,75.0
974,20170810141,75.0
975,20170810151,75.0
976,20170810161,75.0
977,20170810171,75.0
978,20170810181,75.0
979,20170810191,76.0
980,20170810201,76.0
981,20170810211,75.0
982,20170810221,75.0
983,20170810231,75.0
984,20170811001,56.0
985,20170811011,56.0
986,20170811021,50.0
987,20170811031,48.0
988,20170811041,42.0
989,20170811051,42.0
990,20170811061,43.0
991,20170811071,48.0
992,20170811081,50.0
993,20170811091,66.0
994,20170811101,69.0
995,20170811111,69.0
996,20170811121,69.0
997,20170811131,69.0
998,20170811141,69.0
999,20170811151,69.0
1000,20170811161,69.0
1001,20170811171,69.0
1002,20170811181,69.0
1003,20170811191,73.0
1004,20170811201,73.0
1005,20170811211,69.0
1006,20170811221,69.0
1007,20170811231,69.0
1008,20170812001,46.0
1009,20170812011,46.0
1010,20170812021,42.0
1011,20170812031,39.0
1012,20170812041,35.0
1013,20170812051,33.0
1014,20170812061,33.0
1015,20170812071,37.0
1016,20170812081,37.0
1017,20170812091,46.0
1018,20170812101,47.0
1019,20170812111,47.0
1020,20170812121,47.0
1021,20170812131,47.0
1022,20170812141,47.0
1023,20170812151,47.0
1024,20170812161,47.0
1025,20170812171,47.0
1026,20170812181,48.0
1027,20170812191,54.0
1028,20170812201,55.0
1029,20170812211,55.0
1030,20170812221,55.0
1031,20170812231,55.0
1032,20170813001,39.0
1033,20170813011,39.0
1034,20170813021,34.0
1035,20170813031,33.0
1036,20170813041,30.0
1037,20170813051,30.0
1038,20170813061,30.0
1039,20170813071,32.0
1040,20170813081,35.0
1041,20170813091,41.0
1042,20170813101,47.0
1043,20170813111,48.0
1044,20170813121,49.0
1045,20170813131,49.0
1046,20170813141,49.0
1047,20170813151,49.0
1048,20170813161,49.0
1049,20170813171,50.0
1050,20170813181,54.0
1051,20170813191,57.0
1052,20170813201,57.0
1053,20170813211,57.0
1054,20170813221,57.0
1055,20170813231,57.0
1056,20170814001,43.0
1057,20170814011,43.0
1058,20170814021,38.0
1059,20170814031,37.0
1060,20170814041,36.0
1061,20170814051,36.0
1062,20170814061,39.0
1063,20170814071,46.0
1064,20170814081,51.0
1065,20170814091,68.0
1066,20170814101,69.0
1067,20170814111,73.0
1068,20170814121,73.0
1069,20170814131,73.0
1070,20170814141,73.0
1071,20170814151,73.0
1072,20170814161,73.0
1073,20170814171,73.0
1074,20170814181,73.0
1075,20170814191,74.0
1076,20170814201,74.0
1077,20170814211,72.0
1078,20170814221,71.0
1079,20170814231,71.0
1080,20170815001,56.0
1081,20170815011,56.0
1082,20170815021,50.0
1083,20170815031,47.0
1084,20170815041,42.0
1085,20170815051,42.0
1086,20170815061,43.0
1087,20170815071,48.0
1088,20170815081,51.0
1089,20170815091,70.0
1090,20170815101,72.0
1091,20170815111,74.0
1092,20170815121,75.0
1093,20170815131,75.0
1094,20170815141,75.0
1095,20170815151,75.0
1096,20170815161,75.0
1097,20170815171,75.0
1098,20170815181,75.0
1099,20170815191,75.0
1100,20170815201,75.0
1101,20170815211,74.0
1102,20170815221,74.0
1103,20170815231,74.0
1104,20170816001,56.0
1105,20170816011,56.0
1106,20170816021,50.0
1107,20170816031,48.0
1108,20170816041,42.0
1109,20170816051,42.0
1110,20170816061,43.0
1111,20170816071,48.0
1112,20170816081,51.0
1113,20170816091,70.0
1114,20170816101,73.0
1115,20170816111,75.0
1116,20170816121,75.0
1117,20170816131,75.0
1118,20170816141,75.0
1119,20170816151,75.0
1120,20170816161,75.0
1121,20170816171,75.0
1122,20170816181,75.0
1123,20170816191,75.0
1124,20170816201,75.0
1125,20170816211,75.0
1126,20170816221,75.0
1127,20170816231,75.0
1128,20170817001,56.0
1129,20170817011,56.0
1130,20170817021,50.0
1131,20170817031,48.0
1132,20170817041,42.0
1133,20170817051,42.0
1134,20170817061,43.0
1135,20170817071,48.0
1136,20170817081,51.0
1137,20170817091,71.0
1138,20170817101,73.0
1139,20170817111,75.0
1140,20170817121,75.0
1141,20170817131,75.0
1142,20170817141,75.0
1143,20170817151,75.0
1144,20170817161,75.0
1145,20170817171,75.0
1146,20170817181,75.0
1147,20170817191,75.0
1148,20170817201,75.0
1149,20170817211,75.0
1150,20170817221,75.0
1151,20170817231,75.0
1152,20170818001,56.0
1153,20170818011,56.0
1154,20170818021,50.0
1155,20170818031,48.0
1156,20170818041,42.0
1157,20170818051,42.0
1158,20170818061,43.0
1159,20170818071,48.0
1160,20170818081,50.0
1161,20170818091,67.0
1162,20170818101,69.0
1163,20170818111,69.0
1164,20170818121,69.0
1165,20170818131,69.0
1166,20170818141,69.0
1167,20170818151,69.0
