,ID,Vehicles
0,20170701001,53.0
1,20170701011,52.0
2,20170701021,44.0
3,20170701031,39.0
4,20170701041,34.0
5,20170701051,32.0
6,20170701061,30.0
7,20170701071,33.0
8,20170701081,34.0
9,20170701091,34.0
10,20170701101,38.0
11,20170701111,51.0
12,20170701121,51.0
13,20170701131,51.0
14,20170701141,50.0
15,20170701151,50.0
16,20170701161,50.0
17,20170701171,51.0
18,20170701181,52.0
19,20170701191,57.0
20,20170701201,58.0
21,20170701211,58.0
22,20170701221,58.0
23,20170701231,57.0
24,20170702001,38.0
25,20170702011,36.0
26,20170702021,33.0
27,20170702031,30.0
28,20170702041,25.0
29,20170702051,25.0
30,20170702061,22.0
31,20170702071,27.0
32,20170702081,28.0
33,20170702091,30.0
34,20170702101,33.0
35,20170702111,43.0
36,20170702121,44.0
37,20170702131,43.0
38,20170702141,43.0
39,20170702151,43.0
40,20170702161,43.0
41,20170702171,45.0
42,20170702181,48.0
43,20170702191,49.0
44,20170702201,49.0
45,20170702211,49.0
46,20170702221,49.0
47,20170702231,49.0
48,20170703001,42.0
49,20170703011,39.0
50,20170703021,36.0
51,20170703031,34.0
52,20170703041,28.0
53,20170703051,30.0
54,20170703061,27.0
55,20170703071,36.0
56,20170703081,38.0
57,20170703091,43.0
58,20170703101,50.0
59,20170703111,61.0
60,20170703121,61.0
61,20170703131,60.0
62,20170703141,60.0
63,20170703151,60.0
64,20170703161,60.0
65,20170703171,60.0
66,20170703181,81.0
67,20170703191,81.0
68,20170703201,81.0
69,20170703211,79.0
70,20170703221,79.0
71,20170703231,79.0
72,20170704001,49.0
73,20170704011,46.0
74,20170704021,39.0
75,20170704031,36.0
76,20170704041,30.0
77,20170704051,29.0
78,20170704061,28.0
79,20170704071,33.0
80,20170704081,34.0
81,20170704091,38.0
82,20170704101,51.0
83,20170704111,56.0
84,20170704121,56.0
85,20170704131,56.0
86,20170704141,57.0
87,20170704151,56.0
88,20170704161,56.0
89,20170704171,56.0
90,20170704181,78.0
91,20170704191,79.0
92,20170704201,79.0
93,20170704211,75.0
94,20170704221,74.0
95,20170704231,74.0
96,20170705001,52.0
97,20170705011,40.0
98,20170705021,29.0
99,20170705031,27.0
100,20170705041,28.0
101,20170705051,28.0
102,20170705061,27.0
103,20170705071,29.0
104,20170705081,29.0
105,20170705091,27.0
106,20170705101,50.0
107,20170705111,51.0
108,20170705121,51.0
109,20170705131,52.0
110,20170705141,52.0
111,20170705151,52.0
112,20170705161,52.0
113,20170705171,52.0
114,20170705181,76.0
115,20170705191,77.0
116,20170705201,76.0
117,20170705211,70.0
118,20170705221,70.0
119,20170705231,70.0
120,20170706001,51.0
121,20170706011,29.0
122,20170706021,25.0
123,20170706031,25.0
124,20170706041,26.0
125,20170706051,26.0
126,20170706061,25.0
127,20170706071,25.0
128,20170706081,25.0
129,20170706091,25.0
130,20170706101,50.0
131,20170706111,52.0
132,20170706121,52.0
133,20170706131,52.0
134,20170706141,50.0
135,20170706151,50.0
136,20170706161,51.0
137,20170706171,51.0
138,20170706181,74.0
139,20170706191,74.0
140,20170706201,73.0
141,20170706211,69.0
142,20170706221,68.0
143,20170706231,68.0
144,20170707001,51.0
145,20170707011,26.0
146,20170707021,25.0
147,20170707031,24.0
148,20170707041,24.0
149,20170707051,24.0
150,20170707061,23.0
151,20170707071,24.0
152,20170707081,24.0
153,20170707091,24.0
154,20170707101,47.0
155,20170707111,48.0
156,20170707121,49.0
157,20170707131,48.0
158,20170707141,48.0
159,20170707151,47.0
160,20170707161,48.0
161,20170707171,47.0
162,20170707181,67.0
163,20170707191,67.0
164,20170707201,65.0
165,20170707211,61.0
166,20170707221,60.0
167,20170707231,60.0
168,20170708001,40.0
169,20170708011,19.0
170,20170708021,20.0
171,20170708031,19.0
172,20170708041,18.0
173,20170708051,17.0
174,20170708061,17.0
175,20170708071,18.0
176,20170708081,17.0
177,20170708091,18.0
178,20170708101,30.0
179,20170708111,31.0
180,20170708121,31.0
181,20170708131,30.0
182,20170708141,30.0
183,20170708151,29.0
184,20170708161,29.0
185,20170708171,29.0
186,20170708181,39.0
187,20170708191,45.0
188,20170708201,46.0
189,20170708211,42.0
190,20170708221,40.0
191,20170708231,40.0
192,20170709001,29.0
193,20170709011,16.0
194,20170709021,17.0
195,20170709031,16.0
196,20170709041,16.0
197,20170709051,15.0
198,20170709061,15.0
199,20170709071,17.0
200,20170709081,16.0
201,20170709091,17.0
202,20170709101,26.0
203,20170709111,27.0
204,20170709121,26.0
205,20170709131,26.0
206,20170709141,26.0
207,20170709151,26.0
208,20170709161,26.0
209,20170709171,26.0
210,20170709181,43.0
211,20170709191,44.0
212,20170709201,44.0
213,20170709211,45.0
214,20170709221,45.0
215,20170709231,45.0
216,20170710001,32.0
217,20170710011,18.0
218,20170710021,19.0
219,20170710031,18.0
220,20170710041,19.0
221,20170710051,18.0
222,20170710061,18.0
223,20170710071,22.0
224,20170710081,23.0
225,20170710091,26.0
226,20170710101,47.0
227,20170710111,52.0
228,20170710121,52.0
229,20170710131,50.0
230,20170710141,50.0
231,20170710151,49.0
232,20170710161,48.0
233,20170710171,49.0
234,20170710181,64.0
235,20170710191,61.0
236,20170710201,60.0
237,20170710211,61.0
238,20170710221,60.0
239,20170710231,60.0
240,20170711001,34.0
241,20170711011,23.0
242,20170711021,24.0
243,20170711031,23.0
244,20170711041,23.0
245,20170711051,22.0
246,20170711061,22.0
247,20170711071,24.0
248,20170711081,26.0
249,20170711091,30.0
250,20170711101,47.0
251,20170711111,52.0
252,20170711121,52.0
253,20170711131,52.0
254,20170711141,52.0
255,20170711151,51.0
256,20170711161,50.0
257,20170711171,51.0
258,20170711181,58.0
259,20170711191,58.0
260,20170711201,57.0
261,20170711211,58.0
262,20170711221,56.0
263,20170711231,56.0
264,20170712001,29.0
265,20170712011,26.0
266,20170712021,26.0
267,20170712031,24.0
268,20170712041,23.0
269,20170712051,23.0
270,20170712061,23.0
271,20170712071,24.0
272,20170712081,26.0
273,20170712091,28.0
274,20170712101,47.0
275,20170712111,51.0
276,20170712121,51.0
277,20170712131,51.0
278,20170712141,51.0
279,20170712151,51.0
280,20170712161,51.0
281,20170712171,51.0
282,20170712181,54.0
283,20170712191,54.0
284,20170712201,54.0
285,20170712211,55.0
286,20170712221,53.0
287,20170712231,53.0
288,20170713001,26.0
289,20170713011,26.0
290,20170713021,26.0
291,20170713031,23.0
292,20170713041,21.0
293,20170713051,21.0
294,20170713061,22.0
295,20170713071,22.0
296,20170713081,25.0
297,20170713091,26.0
298,20170713101,46.0
299,20170713111,53.0
300,20170713121,53.0
301,20170713131,53.0
302,20170713141,53.0
303,20170713151,52.0
304,20170713161,52.0
305,20170713171,52.0
306,20170713181,53.0
307,20170713191,53.0
308,20170713201,53.0
309,20170713211,53.0
310,20170713221,52.0
311,20170713231,52.0
312,20170714001,26.0
313,20170714011,26.0
314,20170714021,25.0
315,20170714031,21.0
316,20170714041,19.0
317,20170714051,18.0
318,20170714061,19.0
319,20170714071,20.0
320,20170714081,24.0
321,20170714091,26.0
322,20170714101,44.0
323,20170714111,51.0
324,20170714121,51.0
325,20170714131,51.0
326,20170714141,49.0
327,20170714151,48.0
328,20170714161,48.0
329,20170714171,47.0
330,20170714181,49.0
331,20170714191,50.0
332,20170714201,50.0
333,20170714211,50.0
334,20170714221,47.0
335,20170714231,47.0
336,20170715001,20.0
337,20170715011,20.0
338,20170715021,20.0
339,20170715031,19.0
340,20170715041,16.0
341,20170715051,16.0
342,20170715061,15.0
343,20170715071,17.0
344,20170715081,17.0
345,20170715091,17.0
346,20170715101,23.0
347,20170715111,30.0
348,20170715121,30.0
349,20170715131,30.0
350,20170715141,29.0
351,20170715151,29.0
352,20170715161,29.0
353,20170715171,30.0
354,20170715181,33.0
355,20170715191,36.0
356,20170715201,38.0
357,20170715211,37.0
358,20170715221,36.0
359,20170715231,36.0
360,20170716001,17.0
361,20170716011,17.0
362,20170716021,16.0
363,20170716031,16.0
364,20170716041,14.0
365,20170716051,14.0
366,20170716061,14.0
367,20170716071,15.0
368,20170716081,16.0
369,20170716091,16.0
370,20170716101,20.0
371,20170716111,26.0
372,20170716121,27.0
373,20170716131,27.0
374,20170716141,26.0
375,20170716151,26.0
376,20170716161,26.0
377,20170716171,27.0
378,20170716181,30.0
379,20170716191,35.0
380,20170716201,35.0
381,20170716211,36.0
382,20170716221,34.0
383,20170716231,34.0
