,ID,Vehicles
0,20170701001,57.0
1,20170701011,55.0
2,20170701021,50.0
3,20170701031,44.0
4,20170701041,39.0
5,20170701051,34.0
6,20170701061,33.0
7,20170701071,37.0
8,20170701081,38.0
9,20170701091,42.0
10,20170701101,48.0
11,20170701111,54.0
12,20170701121,56.0
13,20170701131,55.0
14,20170701141,55.0
15,20170701151,55.0
16,20170701161,55.0
17,20170701171,55.0
18,20170701181,56.0
19,20170701191,60.0
20,20170701201,61.0
21,20170701211,60.0
22,20170701221,59.0
23,20170701231,59.0
24,20170702001,43.0
25,20170702011,43.0
26,20170702021,38.0
27,20170702031,36.0
28,20170702041,31.0
29,20170702051,28.0
30,20170702061,28.0
31,20170702071,31.0
32,20170702081,35.0
33,20170702091,40.0
34,20170702101,47.0
35,20170702111,52.0
36,20170702121,52.0
37,20170702131,52.0
38,20170702141,52.0
39,20170702151,51.0
40,20170702161,52.0
41,20170702171,53.0
42,20170702181,58.0
43,20170702191,62.0
44,20170702201,62.0
45,20170702211,62.0
46,20170702221,62.0
47,20170702231,62.0
48,20170703001,47.0
49,20170703011,47.0
50,20170703021,43.0
51,20170703031,38.0
52,20170703041,35.0
53,20170703051,35.0
54,20170703061,39.0
55,20170703071,46.0
56,20170703081,51.0
57,20170703091,61.0
58,20170703101,82.0
59,20170703111,88.0
60,20170703121,91.0
61,20170703131,91.0
62,20170703141,91.0
63,20170703151,91.0
64,20170703161,91.0
65,20170703171,93.0
66,20170703181,97.0
67,20170703191,102.0
68,20170703201,101.0
69,20170703211,98.0
70,20170703221,96.0
71,20170703231,96.0
72,20170704001,68.0
73,20170704011,68.0
74,20170704021,59.0
75,20170704031,51.0
76,20170704041,43.0
77,20170704051,43.0
78,20170704061,45.0
79,20170704071,51.0
80,20170704081,56.0
81,20170704091,67.0
82,20170704101,85.0
83,20170704111,102.0
84,20170704121,103.0
85,20170704131,104.0
86,20170704141,104.0
87,20170704151,105.0
88,20170704161,105.0
89,20170704171,107.0
90,20170704181,108.0
91,20170704191,110.0
92,20170704201,108.0
93,20170704211,104.0
94,20170704221,101.0
95,20170704231,101.0
96,20170705001,67.0
97,20170705011,67.0
98,20170705021,63.0
99,20170705031,51.0
100,20170705041,45.0
101,20170705051,44.0
102,20170705061,48.0
103,20170705071,53.0
104,20170705081,56.0
105,20170705091,64.0
106,20170705101,91.0
107,20170705111,107.0
108,20170705121,108.0
109,20170705131,108.0
110,20170705141,109.0
