,ID,Vehicles
0,20170701001,57.0
1,20170701011,57.0
2,20170701021,51.0
3,20170701031,45.0
4,20170701041,39.0
5,20170701051,34.0
6,20170701061,33.0
7,20170701071,36.0
8,20170701081,39.0
9,20170701091,44.0
10,20170701101,50.0
11,20170701111,56.0
12,20170701121,56.0
13,20170701131,56.0
14,20170701141,57.0
15,20170701151,57.0
16,20170701161,57.0
17,20170701171,56.0
18,20170701181,58.0
19,20170701191,62.0
20,20170701201,62.0
21,20170701211,62.0
22,20170701221,62.0
23,20170701231,62.0
24,20170702001,44.0
25,20170702011,44.0
26,20170702021,40.0
27,20170702031,37.0
28,20170702041,32.0
29,20170702051,29.0
30,20170702061,28.0
31,20170702071,32.0
32,20170702081,36.0
33,20170702091,42.0
34,20170702101,50.0
35,20170702111,53.0
36,20170702121,53.0
37,20170702131,53.0
38,20170702141,53.0
39,20170702151,53.0
40,20170702161,53.0
41,20170702171,55.0
42,20170702181,59.0
43,20170702191,64.0
44,20170702201,65.0
45,20170702211,65.0
46,20170702221,65.0
47,20170702231,65.0
48,20170703001,48.0
49,20170703011,48.0
50,20170703021,44.0
51,20170703031,40.0
52,20170703041,36.0
53,20170703051,35.0
54,20170703061,40.0
55,20170703071,47.0
56,20170703081,53.0
57,20170703091,62.0
58,20170703101,83.0
59,20170703111,92.0
60,20170703121,94.0
61,20170703131,95.0
62,20170703141,94.0
63,20170703151,94.0
64,20170703161,95.0
65,20170703171,96.0
66,20170703181,98.0
67,20170703191,101.0
68,20170703201,101.0
69,20170703211,99.0
70,20170703221,97.0
71,20170703231,97.0
72,20170704001,72.0
73,20170704011,72.0
74,20170704021,64.0
75,20170704031,52.0
76,20170704041,44.0
77,20170704051,43.0
78,20170704061,46.0
79,20170704071,53.0
80,20170704081,58.0
81,20170704091,69.0
82,20170704101,94.0
83,20170704111,103.0
84,20170704121,104.0
85,20170704131,103.0
86,20170704141,104.0
87,20170704151,103.0
88,20170704161,104.0
89,20170704171,107.0
90,20170704181,108.0
91,20170704191,110.0
92,20170704201,109.0
93,20170704211,103.0
94,20170704221,102.0
95,20170704231,102.0
96,20170705001,73.0
97,20170705011,73.0
98,20170705021,64.0
99,20170705031,52.0
100,20170705041,47.0
101,20170705051,46.0
102,20170705061,46.0
103,20170705071,52.0
104,20170705081,63.0
105,20170705091,71.0
106,20170705101,97.0
107,20170705111,109.0
108,20170705121,109.0
109,20170705131,109.0
110,20170705141,110.0
111,20170705151,110.0
112,20170705161,110.0
113,20170705171,110.0
114,20170705181,110.0
115,20170705191,110.0
116,20170705201,109.0
117,20170705211,101.0
118,20170705221,99.0
119,20170705231,99.0
120,20170706001,72.0
121,20170706011,72.0
122,20170706021,63.0
123,20170706031,49.0
124,20170706041,46.0
125,20170706051,45.0
126,20170706061,45.0
127,20170706071,50.0
128,20170706081,63.0
129,20170706091,73.0
130,20170706101,103.0
131,20170706111,109.0
132,20170706121,110.0
133,20170706131,110.0
134,20170706141,110.0
135,20170706151,110.0
136,20170706161,110.0
137,20170706171,110.0
138,20170706181,111.0
139,20170706191,110.0
140,20170706201,109.0
141,20170706211,101.0
142,20170706221,99.0
143,20170706231,99.0
144,20170707001,69.0
145,20170707011,69.0
146,20170707021,65.0
147,20170707031,49.0
148,20170707041,45.0
149,20170707051,45.0
150,20170707061,46.0
151,20170707071,49.0
152,20170707081,64.0
153,20170707091,70.0
154,20170707101,93.0
155,20170707111,96.0
156,20170707121,96.0
157,20170707131,96.0
158,20170707141,96.0
159,20170707151,95.0
160,20170707161,94.0
161,20170707171,94.0
162,20170707181,94.0
163,20170707191,94.0
164,20170707201,93.0
165,20170707211,87.0
166,20170707221,84.0
167,20170707231,84.0
168,20170708001,56.0
169,20170708011,56.0
170,20170708021,50.0
171,20170708031,40.0
172,20170708041,35.0
173,20170708051,33.0
174,20170708061,35.0
175,20170708071,35.0
176,20170708081,45.0
177,20170708091,48.0
178,20170708101,55.0
179,20170708111,56.0
180,20170708121,56.0
181,20170708131,56.0
182,20170708141,56.0
183,20170708151,56.0
184,20170708161,56.0
185,20170708171,56.0
186,20170708181,58.0
187,20170708191,63.0
188,20170708201,63.0
189,20170708211,63.0
190,20170708221,62.0
191,20170708231,62.0
192,20170709001,44.0
193,20170709011,44.0
194,20170709021,37.0
195,20170709031,32.0
196,20170709041,29.0
197,20170709051,28.0
198,20170709061,29.0
199,20170709071,32.0
200,20170709081,38.0
201,20170709091,39.0
202,20170709101,52.0
203,20170709111,53.0
204,20170709121,53.0
205,20170709131,53.0
206,20170709141,53.0
207,20170709151,53.0
208,20170709161,53.0
209,20170709171,54.0
210,20170709181,59.0
211,20170709191,66.0
212,20170709201,66.0
213,20170709211,67.0
214,20170709221,66.0
215,20170709231,66.0
216,20170710001,48.0
217,20170710011,48.0
218,20170710021,42.0
219,20170710031,36.0
220,20170710041,35.0
221,20170710051,35.0
222,20170710061,41.0
223,20170710071,48.0
224,20170710081,56.0
225,20170710091,66.0
226,20170710101,83.0
227,20170710111,91.0
228,20170710121,94.0
229,20170710131,95.0
230,20170710141,95.0
231,20170710151,95.0
